year,month,day,order,product
2008,8,5,4,B16
2008,8,5,1,A2
2008,8,5,2,A9
2008,8,5,3,B4
2008,8,5,4,B11
2008,8,5,5,A9
2008,8,5,6,A11
2008,8,5,1,P15
2008,8,5,1,P61
2008,8,5,2,P61
2008,8,5,3,P61
2008,8,5,4,P82
2008,8,5,5,A35
2008,8,5,6,A35
2008,8,5,7,A24
2008,8,5,8,P36
2008,8,5,1,A1
2008,8,5,1,A8
2008,8,5,2,A4
2008,8,5,3,P15
2008,8,5,4,C1
2008,8,5,5,P27
2008,8,5,6,P29
2008,8,5,7,B15
2008,8,5,1,C2
2008,8,5,2,C2
2008,8,5,3,P60
2008,8,5,4,A3
2008,8,5,1,B13
2008,8,5,1,C19
2008,8,5,2,A34
2008,8,5,3,A34
2008,8,5,4,A37
2008,8,5,5,A37
2008,8,5,6,C7
2008,8,5,7,C7
2008,8,5,8,C19
2008,8,5,1,A1
2008,8,5,2,A3
2008,8,5,3,A16
2008,8,5,4,B10
2008,8,5,5,B12
2008,8,5,6,B17
2008,8,5,7,B9
2008,8,5,8,B5
2008,8,5,9,B13
2008,8,5,10,B19
2008,8,5,11,B24
2008,8,5,12,C21
2008,8,5,13,P75
2008,8,5,1,A1
2008,8,5,2,A3
2008,8,5,1,C6
2008,8,5,2,B4
2008,8,5,3,B16
2008,8,5,1,B10
2008,8,5,2,B21
2008,8,5,3,B33
2008,8,5,4,B34
2008,8,5,5,B27
2008,8,5,6,B11
2008,8,5,7,B5
2008,8,5,8,B15
2008,8,5,9,A3
2008,8,5,10,A2
2008,8,5,11,A30
2008,8,5,12,A34
2008,8,5,13,A40
2008,8,5,14,A1
2008,8,5,15,A2
2008,8,5,16,B14
2008,8,5,17,C50
2008,8,5,18,C53
2008,8,5,19,P15
2008,8,5,20,P20
2008,8,5,21,P48
2008,8,5,22,P51
2008,8,5,23,P53
2008,8,5,24,P64
2008,8,5,1,B14
2008,8,5,1,B11
2008,8,5,2,B10
2008,8,5,3,B3
2008,8,5,4,B14
2008,8,5,5,B15
2008,8,5,6,B27
2008,8,5,1,P2
2008,8,5,2,P1
2008,8,5,3,P3
2008,8,5,4,P6
2008,8,5,5,P8
2008,8,5,6,A2
2008,8,5,7,A3
2008,8,5,8,A8
2008,8,5,9,A7
2008,8,5,1,B26
2008,8,5,2,B20
2008,8,5,1,P39
2008,8,5,2,P36
2008,8,5,1,C36
2008,8,5,1,B14
2008,8,5,1,B3
2008,8,5,2,P15
2008,8,5,1,A3
2008,8,5,2,A13
2008,8,5,3,A17
2008,8,5,1,C53
2008,8,5,2,C35
2008,8,5,3,C30
2008,8,5,4,C14
2008,8,5,5,C13
2008,8,5,6,C56
2008,8,5,7,C57
2008,8,5,8,C58
2008,8,5,9,C55
2008,8,5,10,C7
2008,8,5,11,A6
2008,8,5,1,P1
2008,8,5,2,P3
2008,8,5,3,P4
2008,8,5,4,P11
2008,8,5,5,P13
2008,8,5,6,P18
2008,8,5,7,P6
2008,8,5,8,P12
2008,8,5,9,P15
2008,8,5,1,C47
2008,8,5,2,P6
2008,8,5,3,P59
2008,8,5,1,B10
2008,8,5,2,B13
2008,8,5,3,B28
2008,8,5,4,B27
2008,8,5,1,A39
2008,8,5,2,B21
2008,8,5,3,P6
2008,8,5,4,P31
2008,8,5,1,A10
2008,8,5,2,A37
2008,8,5,3,B2
2008,8,5,1,B2
2008,8,5,2,P35
2008,8,5,1,A29
2008,8,5,2,A35
2008,8,5,3,A37
2008,8,5,4,P2
2008,8,5,1,B2
2008,8,5,2,C29
2008,8,5,3,C30
2008,8,5,4,C40
2008,8,5,5,A4
2008,8,5,6,P43
2008,8,5,7,P72
2008,8,5,8,P80
2008,8,5,1,A27
2008,8,5,2,A4
2008,8,5,3,C45
2008,8,5,4,C42
2008,8,5,5,C29
2008,8,5,6,C50
2008,8,5,7,C30
2008,8,5,8,C11
2008,8,5,9,C1
2008,8,5,10,A1
2008,8,5,11,C57
2008,8,5,1,A40
2008,8,5,1,P3
2008,8,5,2,A4
2008,8,5,1,P18
2008,8,5,2,C35
2008,8,5,3,B14
2008,8,5,4,B27
2008,8,5,5,C54
2008,8,5,1,B15
2008,8,5,2,B4
2008,8,5,3,C5
2008,8,5,4,C11
2008,8,5,5,A16
2008,8,5,6,A1
2008,8,5,7,A7
2008,8,5,8,A33
2008,8,5,1,C5
2008,8,5,2,A11
2008,8,5,1,A12
2008,8,5,2,B4
2008,8,5,3,B2
2008,8,5,4,B9
2008,8,5,5,P17
2008,8,5,6,P13
2008,8,5,7,P14
2008,8,5,8,P8
2008,8,5,9,P18
2008,8,5,10,P10
2008,8,5,11,P1
2008,8,5,1,B10
2008,8,5,2,B11
2008,8,5,3,B12
2008,8,5,4,B13
2008,8,5,5,B14
2008,8,5,6,B20
2008,8,5,1,C4
2008,8,5,2,C35
2008,8,5,3,C30
2008,8,5,4,A5
2008,8,5,5,A9
2008,8,5,6,A9
2008,8,5,7,A30
2008,8,5,8,A42
2008,8,5,9,C4
2008,8,5,1,C7
2008,8,5,2,C8
2008,8,5,3,C2
2008,8,5,4,C28
2008,8,5,1,A18
2008,8,5,2,A11
2008,8,5,3,A33
2008,8,5,4,A42
2008,8,5,5,B1
2008,8,5,6,C8
2008,8,5,7,C9
2008,8,5,8,C11
2008,8,5,9,C7
2008,8,5,10,C21
2008,8,5,11,C30
2008,8,5,12,C54
2008,8,5,13,C40
2008,8,5,14,C56
2008,8,5,15,C55
2008,8,5,1,B11
2008,8,5,2,B12
2008,8,5,3,B27
2008,8,5,4,B26
2008,8,5,1,B17
2008,8,5,2,B11
2008,8,5,3,B8
2008,8,5,4,P16
2008,8,5,5,P15
2008,8,5,6,P14
2008,8,5,1,B4
2008,8,5,2,B17
2008,8,5,3,B15
2008,8,5,4,B14
2008,8,5,5,B10
2008,8,5,1,P3
2008,8,5,2,P39
2008,8,5,1,C1
2008,8,5,2,P1
2008,8,5,3,P2
2008,8,5,4,P3
2008,8,5,5,P4
2008,8,5,6,P5
2008,8,5,7,P6
2008,8,5,8,P7
2008,8,5,9,P8
2008,8,5,10,P9
2008,8,5,11,P10
2008,8,5,12,P11
2008,8,5,13,P12
2008,8,5,14,P13
2008,8,5,15,P14
2008,8,5,16,P15
2008,8,5,17,P16
2008,8,5,18,P17
2008,8,5,19,P18
2008,8,5,20,P19
2008,8,5,21,P20
2008,8,5,22,P23
2008,8,5,23,P30
2008,8,5,24,P33
2008,8,5,25,P34
2008,8,5,26,P36
2008,8,5,27,P37
2008,8,5,28,P38
2008,8,5,29,P39
2008,8,5,30,P55
2008,8,5,31,P60
2008,8,5,32,P63
2008,8,5,33,P69
2008,8,5,34,P72
2008,8,5,35,P77
2008,8,5,36,P82
2008,8,5,37,P78
2008,8,5,38,A3
2008,8,5,1,A11
2008,8,5,1,P4
2008,8,5,2,P15
2008,8,5,3,P23
2008,8,5,4,P26
2008,8,5,5,P29
2008,8,5,6,P36
2008,8,5,7,P46
2008,8,5,8,B13
2008,8,5,9,B14
2008,8,5,10,B17
2008,8,5,11,B11
2008,8,5,12,B10
2008,8,5,13,B20
2008,8,5,14,B21
2008,8,5,15,B19
2008,8,5,16,B26
2008,8,5,17,B25
2008,8,5,18,B23
2008,8,5,19,B31
2008,8,5,20,B33
2008,8,5,21,B28
2008,8,5,22,B29
2008,8,5,23,B34
2008,8,5,24,B19
2008,8,5,25,C37
2008,8,5,26,C41
2008,8,5,27,P78
2008,8,5,1,A21
2008,8,5,1,C4
2008,8,5,1,P1
2008,8,5,2,P3
2008,8,5,3,P4
2008,8,5,1,C39
2008,8,5,1,C15
2008,8,5,2,C4
2008,8,5,3,C7
2008,8,5,4,C19
2008,8,5,5,C24
2008,8,5,6,C25
2008,8,5,7,C32
2008,8,5,8,C40
2008,8,5,9,C54
2008,8,5,10,B4
2008,8,5,11,A17
2008,8,5,12,A26
2008,8,5,13,A43
2008,8,5,14,A40
2008,8,5,15,A32
2008,8,5,1,C58
2008,8,5,1,A1
2008,8,5,2,A4
2008,8,5,3,A9
2008,8,5,4,A6
2008,8,5,5,A18
2008,8,5,6,A11
2008,8,5,7,B4
2008,8,5,8,C4
2008,8,5,9,C6
2008,8,5,10,C13
2008,8,5,11,C2
2008,8,5,12,P16
2008,8,5,13,P1
2008,8,5,14,P3
2008,8,5,15,B4
2008,8,5,16,A11
2008,8,5,1,P13
2008,8,5,2,P6
2008,8,5,3,C48
2008,8,5,1,P3
2008,8,5,2,P1
2008,8,5,3,P2
2008,8,5,4,P3
2008,8,5,5,P4
2008,8,5,6,P7
2008,8,5,7,P8
2008,8,5,8,P9
2008,8,5,9,P10
2008,8,5,10,P11
2008,8,5,11,P12
2008,8,5,12,P13
2008,8,5,13,P13
2008,8,5,14,P14
2008,8,5,15,P15
2008,8,5,16,P17
2008,8,5,17,P18
2008,8,5,18,P19
2008,8,5,19,P20
2008,8,5,20,P23
2008,8,5,21,P30
2008,8,5,22,P50
2008,8,5,23,P52
2008,8,5,24,P76
2008,8,5,25,P1
2008,8,5,26,P2
2008,8,5,27,P3
2008,8,5,28,P4
2008,8,5,29,P8
2008,8,5,30,P10
2008,8,5,31,P11
2008,8,5,32,P13
2008,8,5,33,P14
2008,8,5,34,A3
2008,8,5,35,P1
2008,8,5,36,P2
2008,8,5,37,P8
2008,8,5,1,P4
2008,8,5,2,P15
2008,8,5,3,P48
2008,8,5,4,A4
2008,8,5,5,A5
2008,8,5,6,A7
2008,8,5,7,A10
2008,8,5,8,A15
2008,8,5,9,C2
2008,8,5,10,C29
2008,8,5,11,B4
2008,8,5,1,A11
2008,8,5,2,A2
2008,8,5,3,C21
2008,8,5,4,C25
2008,8,5,5,C29
2008,8,5,6,C54
2008,8,5,7,C48
2008,8,5,8,C56
2008,8,5,9,C50
2008,8,5,10,C51
2008,8,5,11,P4
2008,8,5,12,P4
2008,8,5,13,P29
2008,8,5,14,P53
2008,8,5,15,P59
2008,8,5,16,P78
2008,8,5,17,P76
2008,8,5,1,B10
2008,8,5,2,B13
2008,8,5,3,A11
2008,8,5,4,P1
2008,8,5,1,B10
2008,8,5,2,B14
2008,8,5,3,B14
2008,8,5,1,P36
2008,8,5,2,P25
2008,8,5,3,P63
2008,8,5,4,P72
2008,8,5,5,A6
2008,8,5,6,A11
2008,8,5,7,C58
2008,8,5,8,C56
2008,8,5,9,C55
2008,8,5,1,A10
2008,8,5,2,C30
2008,8,5,1,C17
2008,8,5,1,B4
2008,8,5,2,B3
2008,8,5,3,B4
2008,8,5,1,C1
2008,8,5,2,C9
2008,8,5,3,C21
2008,8,5,4,C33
2008,8,5,5,C26
2008,8,5,6,C49
2008,8,5,7,C48
2008,8,5,8,C41
2008,8,5,9,A12
2008,8,5,1,A20
2008,8,5,2,A19
2008,8,5,1,P14
2008,8,5,2,P14
2008,8,5,3,P1
2008,8,5,4,P1
2008,8,5,5,P7
2008,8,5,6,P4
2008,8,5,1,A4
2008,8,5,1,A2
2008,8,5,2,P2
2008,8,5,3,P24
2008,8,5,4,P59
2008,8,5,5,A2
2008,8,5,6,C44
2008,8,5,7,A2
2008,8,5,8,A8
2008,8,5,9,A11
2008,8,5,10,P2
2008,8,5,11,P5
2008,8,5,12,P7
2008,8,5,13,P6
2008,8,5,14,P29
2008,8,5,15,P71
2008,8,5,16,P61
2008,8,5,17,C21
2008,8,5,18,C54
2008,8,5,19,P29
2008,8,5,20,P31
2008,8,5,21,P25
2008,8,5,22,P23
2008,8,5,1,A5
2008,8,5,2,A7
2008,8,5,3,A30
2008,8,5,4,A40
2008,8,5,5,P1
2008,8,5,6,P12
2008,8,5,7,P35
2008,8,5,8,P39
2008,8,5,9,P60
2008,8,5,10,P62
2008,8,5,11,P78
2008,8,5,12,C18
2008,8,5,1,C8
2008,8,5,1,C23
2008,8,5,2,C16
2008,8,5,3,C23
2008,8,5,1,A17
2008,8,5,2,A26
2008,8,5,3,A29
2008,8,5,4,A34
2008,8,5,5,C19
2008,8,5,1,C40
2008,8,5,2,C56
2008,8,5,3,A6
2008,8,5,4,A10
2008,8,5,5,A39
2008,8,5,6,B32
2008,8,5,7,C56
2008,8,5,8,P9
2008,8,5,9,P18
2008,8,5,10,P4
2008,8,5,11,P11
2008,8,5,12,P7
2008,8,5,1,A6
2008,8,5,2,A17
2008,8,5,3,A10
2008,8,5,4,A9
2008,8,5,5,A18
2008,8,5,6,A19
2008,8,5,7,A5
2008,8,5,8,C25
2008,8,5,9,C25
2008,8,5,10,C56
2008,8,5,11,P1
2008,8,5,12,P70
2008,8,5,1,A10
2008,8,5,2,A9
2008,8,5,3,A6
2008,8,5,4,A5
2008,8,5,1,A9
2008,8,5,2,A10
2008,8,5,1,A6
2008,8,5,1,A13
2008,8,5,2,A16
2008,8,5,3,B10
2008,8,5,4,A16
2008,8,5,5,B12
2008,8,5,6,B13
2008,8,5,7,B13
2008,8,5,1,C25
2008,8,5,2,C35
2008,8,5,3,C56
2008,8,5,4,A1
2008,8,5,5,A5
2008,8,5,6,A8
2008,8,5,7,A3
2008,8,5,8,A37
2008,8,5,9,A12
2008,8,5,10,A9
2008,8,5,11,A7
2008,8,5,12,A12
2008,8,5,13,A9
2008,8,5,14,A8
2008,8,5,15,A6
2008,8,5,16,A5
2008,8,5,17,P4
2008,8,5,18,P1
2008,8,5,19,P10
2008,8,5,20,P14
2008,8,5,21,P39
2008,8,5,22,P75
2008,8,5,1,A1
2008,8,5,2,A11
2008,8,5,3,A9
2008,8,5,4,A9
2008,8,5,5,A11
2008,8,5,1,B4
2008,8,5,2,B1
2008,8,5,3,B15
2008,8,5,4,B13
2008,8,5,5,B13
2008,8,5,1,A5
2008,8,5,2,A7
2008,8,5,3,A2
2008,8,5,4,P4
2008,8,5,5,P3
2008,8,5,6,P1
2008,8,5,7,P18
2008,8,5,8,P23
2008,8,5,9,P53
2008,8,5,10,P37
2008,8,5,11,P68
2008,8,5,12,P77
2008,8,5,13,P78
2008,8,5,1,A11
2008,8,5,2,P55
2008,8,5,1,C5
2008,8,5,2,C40
2008,8,5,3,A4
2008,8,5,4,A10
2008,8,5,5,A6
2008,8,5,6,A11
2008,8,5,7,A28
2008,8,5,8,A1
2008,8,5,9,A8
2008,8,5,1,P1
2008,8,5,2,P33
2008,8,5,1,B24
2008,8,5,1,B9
2008,8,5,2,B9
2008,8,5,1,C38
2008,8,5,2,P42
2008,8,5,3,P42
2008,8,5,4,P48
2008,8,5,5,C11
2008,8,5,6,C5
2008,8,5,7,C47
2008,8,5,8,C48
2008,8,5,9,C59
2008,8,5,1,B14
2008,8,5,2,B10
2008,8,5,3,B11
2008,8,5,4,B13
2008,8,5,5,B20
2008,8,5,6,B21
2008,8,5,7,B22
2008,8,5,8,B23
2008,8,5,9,B24
2008,8,5,10,B25
2008,8,5,11,B26
2008,8,5,12,B27
2008,8,5,13,B30
2008,8,5,14,B32
2008,8,5,15,C5
2008,8,5,16,C17
2008,8,5,17,A2
2008,8,5,18,A2
2008,8,5,19,A4
2008,8,5,20,A8
2008,8,5,21,A13
2008,8,5,1,C5
2008,8,5,2,C59
2008,8,5,3,C55
2008,8,5,4,C56
2008,8,5,5,P23
2008,8,5,6,P61
2008,8,5,7,A42
2008,8,5,1,C21
2008,8,5,1,P82
2008,8,5,1,A2
2008,8,5,2,A8
2008,8,5,3,C11
2008,8,5,4,P23
2008,8,5,1,P33
2008,8,5,2,P23
2008,8,5,3,A3
2008,8,5,4,A17
2008,8,5,5,P4
2008,8,5,1,A42
2008,8,5,2,A1
2008,8,5,3,A3
2008,8,5,4,A4
2008,8,5,5,A7
2008,8,5,6,A8
2008,8,5,7,A9
2008,8,5,1,A5
2008,8,5,2,A6
2008,8,5,3,A9
2008,8,5,4,A6
2008,8,5,5,A7
2008,8,5,6,A10
2008,8,5,7,A5
2008,8,5,8,A10
2008,8,5,1,B10
2008,8,5,2,B13
2008,8,5,3,B21
2008,8,5,1,A1
2008,8,5,2,A6
2008,8,5,3,C4
2008,8,5,4,P4
2008,8,5,5,B9
2008,8,5,6,B2
2008,8,5,1,A29
2008,8,5,2,A27
2008,8,5,3,A35
2008,8,5,1,P18
2008,8,5,1,B10
2008,8,5,2,B12
2008,8,5,3,B28
2008,8,5,4,B12
2008,8,5,5,B11
2008,8,5,6,P15
2008,8,5,1,P1
2008,8,5,2,P2
2008,8,5,3,P3
2008,8,5,4,P4
2008,8,5,1,C40
2008,8,5,2,A2
2008,8,5,3,B26
2008,8,5,4,P8
2008,8,5,5,P59
2008,8,5,6,P72
2008,8,5,1,B1
2008,8,5,2,B2
2008,8,5,3,B3
2008,8,5,4,B4
2008,8,5,5,B10
2008,8,5,6,B32
2008,8,5,7,B34
2008,8,5,8,A13
2008,8,5,9,A13
2008,8,5,10,A12
2008,8,5,11,A15
2008,8,5,1,B15
2008,8,5,2,C1
2008,8,5,3,C1
2008,8,5,4,C13
2008,8,5,5,C7
2008,8,5,6,C14
2008,8,5,7,C35
2008,8,5,8,C52
2008,8,5,9,C51
2008,8,5,10,C54
2008,8,5,11,P15
2008,8,5,12,P1
2008,8,5,13,P67
2008,8,5,14,P65
2008,8,5,15,B10
2008,8,5,1,B4
2008,8,5,1,A33
2008,8,5,1,A11
2008,8,5,2,A2
2008,8,5,3,A1
2008,8,5,4,A12
2008,8,5,1,A4
2008,8,5,2,C1
2008,8,5,3,B5
2008,8,5,4,A6
2008,8,5,1,P3
2008,8,5,2,P3
2008,8,5,3,P16
2008,8,5,4,P17
2008,8,5,5,P25
2008,8,5,6,P33
2008,8,5,7,P36
2008,8,5,1,C4
2008,8,5,2,C33
2008,8,5,3,C50
2008,8,5,4,C40
2008,8,5,5,C55
2008,8,5,6,P5
2008,8,5,7,P14
2008,8,5,8,P17
2008,8,5,9,P43
2008,8,5,10,P53
2008,8,5,11,P71
2008,8,5,12,C18
2008,8,5,1,P71
2008,8,5,1,A11
2008,8,5,2,A1
2008,8,5,3,A7
2008,8,5,4,A10
2008,8,5,5,A10
2008,8,5,6,A17
2008,8,5,7,B15
2008,8,5,8,B14
2008,8,5,9,B15
2008,8,5,1,A6
2008,8,5,2,A2
2008,8,5,3,P4
2008,8,5,4,P18
2008,8,5,1,C14
2008,8,5,2,C14
2008,8,5,1,C30
2008,8,5,2,C35
2008,8,5,3,C45
2008,8,5,4,C44
2008,8,5,5,C53
2008,8,5,6,A2
2008,8,5,7,A5
2008,8,5,8,A39
2008,8,5,9,A13
2008,8,5,1,B4
2008,8,5,2,C5
2008,8,5,3,P1
2008,8,5,1,A17
2008,8,5,2,A12
2008,8,5,3,A1
2008,8,5,4,A3
2008,8,5,5,A5
2008,8,5,1,P3
2008,8,5,2,B15
2008,8,5,3,C4
2008,8,5,4,C35
2008,8,5,5,C30
2008,8,5,6,C21
2008,8,5,7,C56
2008,8,5,1,P1
2008,8,5,2,P2
2008,8,5,3,P15
2008,8,5,1,B5
2008,8,5,2,B23
2008,8,5,3,B23
2008,8,5,4,P16
2008,8,5,5,P33
2008,8,5,6,B23
2008,8,5,1,A2
2008,8,5,2,A6
2008,8,5,3,A31
2008,8,5,4,A20
2008,8,5,5,A21
2008,8,5,6,A22
2008,8,5,7,A3
2008,8,5,8,C4
2008,8,5,9,C6
2008,8,5,10,C30
2008,8,5,11,P8
2008,8,5,12,B4
2008,8,5,13,C13
2008,8,5,14,C14
2008,8,5,15,C17
2008,8,5,16,C5
2008,8,5,17,C8
2008,8,5,1,A13
2008,8,5,2,A12
2008,8,5,3,B12
2008,8,5,4,B10
2008,8,5,5,B4
2008,8,5,6,A31
2008,8,5,7,A38
2008,8,5,8,A39
2008,8,5,1,A2
2008,8,5,2,A11
2008,8,5,1,P71
2008,8,5,2,P77
2008,8,5,1,C1
2008,8,5,2,C14
2008,8,5,3,A1
2008,8,5,4,A37
2008,8,5,1,A5
2008,8,5,2,A11
2008,8,5,3,A5
2008,8,5,4,A3
2008,8,5,5,A7
2008,8,5,6,A2
2008,8,5,7,A21
2008,8,5,8,A22
2008,8,5,9,A8
2008,8,5,10,A7
2008,8,5,11,A3
2008,8,5,12,A2
2008,8,5,13,A5
2008,8,5,14,P59
2008,8,5,15,P74
2008,8,5,16,A5
2008,8,5,17,A2
2008,8,5,18,A3
2008,8,5,19,A8
2008,8,5,20,A7
2008,8,5,21,A19
2008,8,5,22,A5
2008,8,5,23,A3
2008,8,5,24,A2
2008,8,5,25,A7
2008,8,5,26,A5
2008,8,5,27,A2
2008,8,5,28,A3
2008,8,5,29,A8
2008,8,5,30,A5
2008,8,5,31,A5
2008,8,5,32,C8
2008,8,5,1,A10
2008,8,5,1,C4
2008,8,5,1,P11
2008,8,5,2,P10
2008,8,5,1,B12
2008,8,5,2,B11
2008,8,5,3,B19
2008,8,5,4,B28
2008,8,5,1,A11
2008,8,5,1,C5
2008,8,5,1,C40
2008,8,5,2,C42
2008,8,5,3,P15
2008,8,5,4,P48
2008,8,5,5,B4
2008,8,5,6,B9
2008,8,5,7,B11
2008,8,5,8,A4
2008,8,5,9,A36
2008,8,5,1,P36
2008,8,5,1,A5
2008,8,5,2,A7
2008,8,5,3,A8
2008,8,5,4,A3
2008,8,5,1,C30
2008,8,5,2,C35
2008,8,5,3,C10
2008,8,5,1,B26
2008,8,5,2,B23
2008,8,5,3,B30
2008,8,5,4,B27
2008,8,5,5,B10
2008,8,5,6,P2
2008,8,5,1,P18
2008,8,5,2,P39
2008,8,5,3,P80
2008,8,5,4,P78
2008,8,5,5,P77
2008,8,5,1,A34
2008,8,5,2,P17
2008,8,5,1,B10
2008,8,5,2,B12
2008,8,5,3,B14
2008,8,5,4,B11
2008,8,5,5,B15
2008,8,5,1,B22
2008,8,5,2,B22
2008,8,6,1,A13
2008,8,6,2,A11
2008,8,6,3,A12
2008,8,6,4,A17
2008,8,6,5,A16
2008,8,6,6,A19
2008,8,6,7,A20
2008,8,6,8,A21
2008,8,6,9,P13
2008,8,6,10,P11
2008,8,6,11,P17
2008,8,6,12,P65
2008,8,6,13,C24
2008,8,6,14,C40
2008,8,6,15,C50
2008,8,6,16,A18
2008,8,6,17,A21
2008,8,6,1,A7
2008,8,6,2,A8
2008,8,6,3,A9
2008,8,6,4,A37
2008,8,6,1,C12
2008,8,6,2,C14
2008,8,6,1,C1
2008,8,6,2,C7
2008,8,6,3,C18
2008,8,6,4,C19
2008,8,6,5,C46
2008,8,6,6,B31
2008,8,6,7,B21
2008,8,6,1,A3
2008,8,6,1,P1
2008,8,6,2,A11
2008,8,6,1,B3
2008,8,6,2,B13
2008,8,6,3,B10
2008,8,6,4,B6
2008,8,6,5,C16
2008,8,6,6,C12
2008,8,6,7,C6
2008,8,6,8,C10
2008,8,6,1,C35
2008,8,6,2,C43
2008,8,6,3,C43
2008,8,6,4,C48
2008,8,6,5,C56
2008,8,6,6,P14
2008,8,6,7,P14
2008,8,6,8,P30
2008,8,6,9,P45
2008,8,6,10,P40
2008,8,6,11,P58
2008,8,6,1,P8
2008,8,6,2,P13
2008,8,6,3,A10
2008,8,6,1,B4
2008,8,6,2,B1
2008,8,6,3,B10
2008,8,6,4,B13
2008,8,6,5,B3
2008,8,6,6,C7
2008,8,6,7,A13
2008,8,6,8,A18
2008,8,6,9,A17
2008,8,6,1,B12
2008,8,6,2,B10
2008,8,6,1,A1
2008,8,6,2,A12
2008,8,6,3,A20
2008,8,6,4,A29
2008,8,6,5,B2
2008,8,6,6,B27
2008,8,6,7,P6
2008,8,6,8,P53
2008,8,6,9,P76
2008,8,6,10,P78
2008,8,6,11,A20
2008,8,6,12,A29
2008,8,6,13,B2
2008,8,6,1,A13
2008,8,6,2,A14
2008,8,6,3,A15
2008,8,6,4,A16
2008,8,6,5,A17
2008,8,6,6,A18
2008,8,6,7,A21
2008,8,6,8,A32
2008,8,6,9,A32
2008,8,6,10,B15
2008,8,6,11,B1
2008,8,6,12,B4
2008,8,6,13,B31
2008,8,6,14,C7
2008,8,6,15,C14
2008,8,6,16,C18
2008,8,6,17,C11
2008,8,6,18,C30
2008,8,6,19,C31
2008,8,6,20,C33
2008,8,6,21,C34
2008,8,6,22,C36
2008,8,6,23,C45
2008,8,6,24,C48
2008,8,6,25,C55
2008,8,6,26,C57
2008,8,6,27,A2
2008,8,6,28,A8
2008,8,6,29,A7
2008,8,6,30,A16
2008,8,6,31,A15
2008,8,6,32,A16
2008,8,6,33,A13
2008,8,6,1,P14
2008,8,6,2,C21
2008,8,6,1,P15
2008,8,6,2,C9
2008,8,6,3,C12
2008,8,6,4,C17
2008,8,6,5,C7
2008,8,6,6,C3
2008,8,6,7,C33
2008,8,6,8,C30
2008,8,6,9,C44
2008,8,6,10,C49
2008,8,6,11,C51
2008,8,6,12,C46
2008,8,6,13,C53
2008,8,6,14,C54
2008,8,6,15,C59
2008,8,6,16,A6
2008,8,6,17,A13
2008,8,6,18,A17
2008,8,6,19,A33
2008,8,6,20,A39
2008,8,6,1,C7
2008,8,6,2,P6
2008,8,6,3,C8
2008,8,6,4,P2
2008,8,6,5,P3
2008,8,6,6,C9
2008,8,6,7,C21
2008,8,6,8,C43
2008,8,6,9,C52
2008,8,6,10,C57
2008,8,6,11,P80
2008,8,6,12,P82
2008,8,6,13,P74
2008,8,6,14,P73
2008,8,6,15,P77
2008,8,6,16,C9
2008,8,6,17,C54
2008,8,6,1,A1
2008,8,6,2,P19
2008,8,6,3,A2
2008,8,6,4,A1
2008,8,6,5,A2
2008,8,6,6,A2
2008,8,6,7,A3
2008,8,6,8,A4
2008,8,6,9,A5
2008,8,6,10,A6
2008,8,6,11,A7
2008,8,6,12,A9
2008,8,6,13,B1
2008,8,6,14,B2
2008,8,6,15,B3
2008,8,6,16,B5
2008,8,6,17,B5
2008,8,6,18,B6
2008,8,6,19,B7
2008,8,6,20,B7
2008,8,6,21,B8
2008,8,6,22,B9
2008,8,6,23,B9
2008,8,6,24,C1
2008,8,6,25,C2
2008,8,6,26,C3
2008,8,6,27,C4
2008,8,6,28,C4
2008,8,6,29,C5
2008,8,6,30,C6
2008,8,6,31,C7
2008,8,6,32,C8
2008,8,6,33,C9
2008,8,6,34,C10
2008,8,6,35,C11
2008,8,6,36,C12
2008,8,6,37,C13
2008,8,6,38,C14
2008,8,6,39,C15
2008,8,6,40,C16
2008,8,6,41,C17
2008,8,6,42,C18
2008,8,6,43,C19
2008,8,6,44,C20
2008,8,6,45,C21
2008,8,6,46,C22
2008,8,6,47,C23
2008,8,6,48,C24
2008,8,6,49,C25
2008,8,6,50,C26
2008,8,6,51,C27
2008,8,6,52,C33
2008,8,6,53,C34
2008,8,6,54,C35
2008,8,6,55,C36
2008,8,6,56,C32
2008,8,6,57,C29
2008,8,6,58,C30
2008,8,6,59,C31
2008,8,6,60,C28
2008,8,6,61,C37
2008,8,6,62,C38
2008,8,6,63,C39
2008,8,6,64,C40
2008,8,6,65,C41
2008,8,6,66,C42
2008,8,6,67,C43
2008,8,6,68,C44
2008,8,6,69,C45
2008,8,6,70,C52
2008,8,6,71,C53
2008,8,6,72,C54
2008,8,6,73,C51
2008,8,6,74,C49
2008,8,6,75,C50
2008,8,6,76,C48
2008,8,6,77,C46
2008,8,6,78,C47
2008,8,6,79,C55
2008,8,6,80,C56
2008,8,6,81,C57
2008,8,6,82,C58
2008,8,6,83,C58
2008,8,6,84,C59
2008,8,6,85,C59
2008,8,6,86,C58
2008,8,6,87,C58
2008,8,6,88,C58
2008,8,6,89,C59
2008,8,6,90,C59
2008,8,6,91,C59
2008,8,6,92,C57
2008,8,6,93,C58
2008,8,6,94,C55
2008,8,6,95,C56
2008,8,6,96,P1
2008,8,6,97,P2
2008,8,6,98,P3
2008,8,6,99,P4
2008,8,6,100,P5
2008,8,6,101,P6
2008,8,6,102,P7
2008,8,6,103,P8
2008,8,6,104,P9
2008,8,6,105,P17
2008,8,6,106,P18
2008,8,6,107,P14
